x-axis,WaveGen-ARB
second,Volt
89308.00E-009,-0.0595E+00
89309.00E-009,-0.0007E+00
89310.00E-009,-0.0007E+00
89311.00E-009,0.0003E+00
89312.00E-009,-0.1208E+00
89313.00E-009,-0.2438E+00
89314.00E-009,-0.3057E+00
89315.00E-009,-0.4238E+00
89316.00E-009,-0.3609E+00
89317.00E-009,-0.2419E+00
89318.00E-009,-0.2419E+00
89319.00E-009,-0.3007E+00
89320.00E-009,-0.3007E+00
89321.00E-009,-0.3034E+00
89322.00E-009,-0.2414E+00
89323.00E-009,-0.1767E+00
89324.00E-009,-0.0550E+00
89325.00E-009,0.0630E+00
89326.00E-009,0.0040E+00
89327.00E-009,0.0048E+00
89328.00E-009,-0.0544E+00
89329.00E-009,-0.0566E+00
89330.00E-009,-0.0566E+00
89331.00E-009,0.0045E+00
89332.00E-009,0.1259E+00
89333.00E-009,0.1244E+00
89334.00E-009,0.1244E+00
89335.00E-009,0.1244E+00
89336.00E-009,0.1835E+00
89337.00E-009,0.1815E+00
89338.00E-009,0.1182E+00
89339.00E-009,0.1792E+00
89340.00E-009,0.0607E+00
89341.00E-009,0.0607E+00
89342.00E-009,0.0029E+00
89343.00E-009,0.0628E+00
89344.00E-009,0.0049E+00
89345.00E-009,-0.1749E+00
89346.00E-009,-0.1749E+00
89347.00E-009,-0.1753E+00
89348.00E-009,-0.1711E+00
89349.00E-009,-0.1711E+00
89350.00E-009,-0.0526E+00
89351.00E-009,-0.1713E+00
89352.00E-009,-0.1136E+00
89353.00E-009,-0.1764E+00
89354.00E-009,-0.2395E+00
89355.00E-009,-0.0596E+00
89356.00E-009,-0.2391E+00
89357.00E-009,-0.2371E+00
89358.00E-009,-0.1188E+00
89359.00E-009,-0.1811E+00
89360.00E-009,-0.1811E+00
89361.00E-009,-0.0623E+00
89362.00E-009,-0.1199E+00
89363.00E-009,-0.1191E+00
89364.00E-009,0.0019E+00
89365.00E-009,-0.0598E+00
89366.00E-009,0.1197E+00
89367.00E-009,0.1806E+00
89368.00E-009,0.1228E+00
89369.00E-009,0.1851E+00
89370.00E-009,0.1851E+00
89371.00E-009,0.1851E+00
89372.00E-009,0.0081E+00
89373.00E-009,0.0701E+00
89374.00E-009,-0.0456E+00
89375.00E-009,0.0161E+00
89376.00E-009,-0.0449E+00
89377.00E-009,-0.1652E+00
89378.00E-009,-0.1677E+00
89379.00E-009,-0.2260E+00
89380.00E-009,-0.2260E+00
89381.00E-009,-0.2868E+00
89382.00E-009,-0.0522E+00
89383.00E-009,-0.1146E+00
89384.00E-009,0.0011E+00
89385.00E-009,-0.0616E+00
89386.00E-009,-0.0597E+00
89387.00E-009,0.0012E+00
89388.00E-009,0.0019E+00
89389.00E-009,0.0030E+00
89390.00E-009,-0.0556E+00
89391.00E-009,-0.0541E+00
89392.00E-009,-0.0541E+00
89393.00E-009,0.0084E+00
89394.00E-009,0.0084E+00
89395.00E-009,0.0710E+00
89396.00E-009,0.0130E+00
89397.00E-009,0.0725E+00
89398.00E-009,0.0742E+00
89399.00E-009,0.1314E+00
89400.00E-009,0.0740E+00
89401.00E-009,0.0115E+00
89402.00E-009,-0.1702E+00
89403.00E-009,-0.1702E+00
89404.00E-009,-0.1702E+00
89405.00E-009,-0.2320E+00
89406.00E-009,-0.2989E+00
89407.00E-009,-0.3598E+00
89408.00E-009,-0.3596E+00
89409.00E-009,-0.4792E+00
89410.00E-009,-0.3632E+00
89411.00E-009,-0.2415E+00
89412.00E-009,-0.1219E+00
89413.00E-009,-0.1821E+00
89414.00E-009,-0.2446E+00
89415.00E-009,-0.2994E+00
89416.00E-009,-0.1154E+00
89417.00E-009,-0.0545E+00
89418.00E-009,0.0031E+00
89419.00E-009,0.1227E+00
89420.00E-009,0.1227E+00
89421.00E-009,0.0644E+00
89422.00E-009,0.0053E+00
89423.00E-009,0.0064E+00
89424.00E-009,0.0103E+00
89425.00E-009,0.0677E+00
89426.00E-009,0.0098E+00
89427.00E-009,-0.0516E+00
89428.00E-009,-0.0516E+00
89429.00E-009,-0.1112E+00
89430.00E-009,-0.2294E+00
89431.00E-009,-0.1710E+00
89432.00E-009,-0.1084E+00
89433.00E-009,-0.1082E+00
89434.00E-009,-0.1681E+00
89435.00E-009,-0.1089E+00
89436.00E-009,-0.1108E+00
89437.00E-009,-0.1088E+00
89438.00E-009,-0.1680E+00
89439.00E-009,-0.1687E+00
89440.00E-009,-0.1119E+00
89441.00E-009,-0.1697E+00
89442.00E-009,-0.1111E+00
89443.00E-009,-0.1117E+00
89444.00E-009,-0.1179E+00
89445.00E-009,-0.1179E+00
89446.00E-009,-0.0581E+00
89447.00E-009,-0.0599E+00
89448.00E-009,-0.0006E+00
89449.00E-009,-0.0587E+00
89450.00E-009,0.0026E+00
89451.00E-009,0.0029E+00
89452.00E-009,-0.0572E+00
89453.00E-009,0.0022E+00
89454.00E-009,0.0029E+00
89455.00E-009,0.0029E+00
89456.00E-009,0.0029E+00
89457.00E-009,0.0069E+00
89458.00E-009,-0.0541E+00
89459.00E-009,0.0644E+00
89460.00E-009,0.0040E+00
89461.00E-009,-0.0004E+00
89462.00E-009,-0.0619E+00
89463.00E-009,-0.0619E+00
89464.00E-009,-0.0585E+00
89465.00E-009,-0.0585E+00
89466.00E-009,-0.0585E+00
89467.00E-009,-0.0624E+00
89468.00E-009,-0.0013E+00
89469.00E-009,-0.0013E+00
89470.00E-009,-0.0005E+00
89471.00E-009,0.0614E+00
89472.00E-009,0.1830E+00
89473.00E-009,0.1830E+00
89474.00E-009,0.2431E+00
89475.00E-009,0.2431E+00
89476.00E-009,0.1825E+00
89477.00E-009,0.1825E+00
89478.00E-009,0.1825E+00
89479.00E-009,0.0653E+00
89480.00E-009,0.1248E+00
89481.00E-009,0.0059E+00
89482.00E-009,0.0059E+00
89483.00E-009,-0.0555E+00
89484.00E-009,0.0051E+00
89485.00E-009,-0.0541E+00
89486.00E-009,0.0065E+00
89487.00E-009,0.0674E+00
89488.00E-009,0.0060E+00
89489.00E-009,0.0049E+00
89490.00E-009,0.0049E+00
89491.00E-009,0.1238E+00
89492.00E-009,-0.0607E+00
89493.00E-009,-0.0591E+00
89494.00E-009,-0.1198E+00
89495.00E-009,-0.1200E+00
89496.00E-009,-0.3054E+00
89497.00E-009,-0.3054E+00
89498.00E-009,-0.2441E+00
89499.00E-009,-0.1257E+00
89500.00E-009,-0.1257E+00
89501.00E-009,-0.1257E+00
89502.00E-009,-0.0603E+00
89503.00E-009,-0.0006E+00
89504.00E-009,0.0601E+00
89505.00E-009,0.0596E+00
89506.00E-009,0.1861E+00
89507.00E-009,0.1260E+00
89508.00E-009,0.0657E+00
89509.00E-009,0.0657E+00
89510.00E-009,-0.0545E+00
89511.00E-009,-0.0545E+00
89512.00E-009,-0.1224E+00
89513.00E-009,-0.2391E+00
89514.00E-009,-0.2978E+00
89515.00E-009,-0.2984E+00
89516.00E-009,-0.2396E+00
89517.00E-009,-0.2988E+00
89518.00E-009,-0.2385E+00
89519.00E-009,-0.2385E+00
89520.00E-009,-0.1183E+00
89521.00E-009,-0.1784E+00
89522.00E-009,-0.0513E+00
89523.00E-009,0.0654E+00
89524.00E-009,0.1241E+00
89525.00E-009,0.1847E+00
89526.00E-009,0.1246E+00
89527.00E-009,0.1215E+00
89528.00E-009,0.0630E+00
89529.00E-009,0.0630E+00
89530.00E-009,0.0630E+00
89531.00E-009,0.1232E+00
89532.00E-009,0.0643E+00
89533.00E-009,0.0023E+00
89534.00E-009,0.0023E+00
89535.00E-009,0.0023E+00
89536.00E-009,0.0623E+00
89537.00E-009,0.1848E+00
89538.00E-009,0.1826E+00
89539.00E-009,0.1222E+00
89540.00E-009,0.1222E+00
89541.00E-009,0.0633E+00
89542.00E-009,0.0652E+00
89543.00E-009,0.0050E+00
89544.00E-009,0.0050E+00
89545.00E-009,-0.1727E+00
89546.00E-009,-0.2347E+00
89547.00E-009,-0.3536E+00
89548.00E-009,-0.4097E+00
89549.00E-009,-0.3493E+00
89550.00E-009,-0.3493E+00
89551.00E-009,-0.2905E+00
89552.00E-009,-0.1735E+00
89553.00E-009,-0.2333E+00
89554.00E-009,-0.2951E+00
89555.00E-009,-0.1175E+00
89556.00E-009,-0.1124E+00
89557.00E-009,-0.0519E+00
89558.00E-009,-0.1142E+00
89559.00E-009,-0.2351E+00
89560.00E-009,-0.2958E+00
89561.00E-009,-0.2958E+00
89562.00E-009,-0.2958E+00
89563.00E-009,-0.2306E+00
89564.00E-009,-0.1688E+00
89565.00E-009,-0.1688E+00
89566.00E-009,-0.1118E+00
89567.00E-009,-0.1107E+00
89568.00E-009,-0.0515E+00
89569.00E-009,0.0695E+00
89570.00E-009,0.0716E+00
89571.00E-009,0.0716E+00
89572.00E-009,0.0716E+00
89573.00E-009,0.1885E+00
89574.00E-009,0.1885E+00
89575.00E-009,0.1885E+00
89576.00E-009,0.1885E+00
89577.00E-009,0.0669E+00
89578.00E-009,0.1867E+00
89579.00E-009,0.0697E+00
89580.00E-009,0.0664E+00
89581.00E-009,0.0069E+00
89582.00E-009,0.0069E+00
89583.00E-009,-0.0535E+00
89584.00E-009,-0.0535E+00
89585.00E-009,-0.1108E+00
89586.00E-009,-0.1108E+00
89587.00E-009,0.0099E+00
89588.00E-009,-0.1694E+00
89589.00E-009,-0.0524E+00
89590.00E-009,-0.0486E+00
89591.00E-009,0.0109E+00
89592.00E-009,-0.0470E+00
89593.00E-009,-0.0439E+00
89594.00E-009,-0.1026E+00
89595.00E-009,-0.0454E+00
89596.00E-009,-0.0454E+00
89597.00E-009,0.0128E+00
89598.00E-009,0.1921E+00
89599.00E-009,0.1293E+00
89600.00E-009,0.1873E+00
89601.00E-009,0.1873E+00
89602.00E-009,0.2451E+00
89603.00E-009,0.2397E+00
89604.00E-009,0.2985E+00
89605.00E-009,0.2985E+00
89606.00E-009,0.2395E+00
89607.00E-009,0.2395E+00
89608.00E-009,0.1220E+00
89609.00E-009,0.1266E+00
89610.00E-009,0.1266E+00
89611.00E-009,0.0648E+00
89612.00E-009,0.0648E+00
89613.00E-009,0.0682E+00
89614.00E-009,0.0682E+00
89615.00E-009,0.0682E+00
89616.00E-009,0.0679E+00
89617.00E-009,0.0679E+00
89618.00E-009,0.1854E+00
89619.00E-009,0.1192E+00
89620.00E-009,0.0590E+00
89621.00E-009,0.0053E+00
89622.00E-009,0.0053E+00
89623.00E-009,0.0647E+00
89624.00E-009,-0.1106E+00
89625.00E-009,-0.1106E+00
89626.00E-009,-0.0513E+00
89627.00E-009,-0.0513E+00
89628.00E-009,-0.1708E+00
89629.00E-009,-0.0464E+00
89630.00E-009,-0.1067E+00
89631.00E-009,-0.0511E+00
89632.00E-009,-0.1117E+00
89633.00E-009,-0.1117E+00
89634.00E-009,-0.1206E+00
89635.00E-009,-0.2451E+00
89636.00E-009,-0.3031E+00
89637.00E-009,-0.3644E+00
89638.00E-009,-0.2450E+00
89639.00E-009,-0.2450E+00
89640.00E-009,-0.1245E+00
89641.00E-009,-0.1264E+00
89642.00E-009,-0.1274E+00
89643.00E-009,-0.2475E+00
89644.00E-009,-0.1253E+00
89645.00E-009,-0.0584E+00
89646.00E-009,-0.0004E+00
89647.00E-009,-0.0015E+00
89648.00E-009,-0.0015E+00
89649.00E-009,-0.0015E+00
89650.00E-009,-0.2424E+00
89651.00E-009,-0.1806E+00
89652.00E-009,-0.1190E+00
89653.00E-009,0.0011E+00
89654.00E-009,0.0012E+00
89655.00E-009,-0.0003E+00
89656.00E-009,-0.0623E+00
89657.00E-009,-0.0602E+00
89658.00E-009,-0.2418E+00
89659.00E-009,-0.3005E+00
89660.00E-009,-0.1177E+00
89661.00E-009,-0.1804E+00
89662.00E-009,-0.2375E+00
89663.00E-009,-0.2375E+00
89664.00E-009,-0.2334E+00
89665.00E-009,-0.2323E+00
89666.00E-009,-0.2929E+00
89667.00E-009,-0.2326E+00
89668.00E-009,-0.0509E+00
89669.00E-009,0.0078E+00
89670.00E-009,0.0032E+00
89671.00E-009,0.0659E+00
89672.00E-009,0.1230E+00
89673.00E-009,0.0023E+00
89674.00E-009,0.0602E+00
89675.00E-009,0.1181E+00
89676.00E-009,0.1240E+00
89677.00E-009,0.1240E+00
89678.00E-009,0.0659E+00
89679.00E-009,0.0659E+00
89680.00E-009,0.1286E+00
89681.00E-009,0.1286E+00
89682.00E-009,0.1286E+00
89683.00E-009,0.2493E+00
89684.00E-009,0.1311E+00
89685.00E-009,0.1311E+00
89686.00E-009,0.2478E+00
89687.00E-009,0.2478E+00
89688.00E-009,0.2437E+00
89689.00E-009,0.1829E+00
89690.00E-009,0.0616E+00
89691.00E-009,0.0034E+00
89692.00E-009,-0.0580E+00
89693.00E-009,-0.1199E+00
89694.00E-009,-0.0017E+00
89695.00E-009,-0.0017E+00
89696.00E-009,-0.0017E+00
89697.00E-009,-0.0017E+00
89698.00E-009,0.0003E+00
89699.00E-009,0.0612E+00
89700.00E-009,0.0624E+00
89701.00E-009,0.0595E+00
89702.00E-009,0.0032E+00
89703.00E-009,0.0651E+00
89704.00E-009,0.0651E+00
89705.00E-009,-0.1166E+00
89706.00E-009,-0.1166E+00
89707.00E-009,-0.1166E+00
89708.00E-009,-0.0564E+00
89709.00E-009,-0.0564E+00
89710.00E-009,0.0636E+00
89711.00E-009,0.1247E+00
89712.00E-009,0.2424E+00
89713.00E-009,0.2424E+00
89714.00E-009,0.2424E+00
89715.00E-009,0.4241E+00
89716.00E-009,0.4241E+00
89717.00E-009,0.3630E+00
89718.00E-009,0.2456E+00
89719.00E-009,0.1264E+00
89720.00E-009,0.1264E+00
89721.00E-009,0.1264E+00
89722.00E-009,0.1264E+00
89723.00E-009,0.0084E+00
89724.00E-009,0.0084E+00
89725.00E-009,0.0084E+00
89726.00E-009,0.0084E+00
89727.00E-009,-0.0514E+00
89728.00E-009,-0.0509E+00
89729.00E-009,0.0682E+00
89730.00E-009,0.0682E+00
89731.00E-009,0.0080E+00
89732.00E-009,0.0080E+00
89733.00E-009,0.1260E+00
89734.00E-009,0.0063E+00
89735.00E-009,-0.0553E+00
89736.00E-009,-0.0553E+00
89737.00E-009,0.0656E+00
89738.00E-009,0.1826E+00
89739.00E-009,0.1826E+00
89740.00E-009,0.1232E+00
89741.00E-009,0.1220E+00
89742.00E-009,0.0029E+00
89743.00E-009,0.0029E+00
89744.00E-009,0.0647E+00
89745.00E-009,0.0644E+00
89746.00E-009,-0.0549E+00
89747.00E-009,-0.1137E+00
89748.00E-009,-0.1708E+00
89749.00E-009,-0.2320E+00
89750.00E-009,-0.2947E+00
89751.00E-009,-0.2333E+00
89752.00E-009,-0.1722E+00
89753.00E-009,-0.2327E+00
89754.00E-009,-0.1749E+00
89755.00E-009,-0.1129E+00
89756.00E-009,0.0064E+00
89757.00E-009,0.0652E+00
89758.00E-009,0.1222E+00
89759.00E-009,0.1835E+00
89760.00E-009,0.3056E+00
89761.00E-009,0.3056E+00
89762.00E-009,0.3062E+00
89763.00E-009,0.2474E+00
89764.00E-009,0.2474E+00
89765.00E-009,0.1273E+00
89766.00E-009,0.1273E+00
89767.00E-009,0.0659E+00
89768.00E-009,0.0659E+00
89769.00E-009,0.0659E+00
89770.00E-009,0.0060E+00
89771.00E-009,-0.0535E+00
89772.00E-009,0.0038E+00
89773.00E-009,0.1232E+00
89774.00E-009,0.0625E+00
89775.00E-009,0.1203E+00
89776.00E-009,0.0024E+00
89777.00E-009,0.0015E+00
89778.00E-009,-0.0575E+00
89779.00E-009,-0.0575E+00
89780.00E-009,0.0024E+00
89781.00E-009,-0.0570E+00
89782.00E-009,-0.0570E+00
89783.00E-009,-0.0570E+00
89784.00E-009,-0.0556E+00
89785.00E-009,0.0066E+00
89786.00E-009,-0.1139E+00
89787.00E-009,-0.1118E+00
89788.00E-009,-0.0527E+00
89789.00E-009,-0.0527E+00
89790.00E-009,-0.0527E+00
89791.00E-009,0.0662E+00
89792.00E-009,0.0662E+00
89793.00E-009,0.0662E+00
89794.00E-009,0.0656E+00
89795.00E-009,0.0656E+00
89796.00E-009,0.2432E+00
89797.00E-009,0.3033E+00
89798.00E-009,0.3033E+00
89799.00E-009,0.3033E+00
89800.00E-009,0.2431E+00
89801.00E-009,0.2431E+00
89802.00E-009,0.1817E+00
89803.00E-009,0.1817E+00
89804.00E-009,0.2417E+00
89805.00E-009,0.2417E+00
89806.00E-009,0.2399E+00
89807.00E-009,0.1182E+00
89808.00E-009,0.1182E+00
89809.00E-009,0.1182E+00
89810.00E-009,0.1189E+00
89811.00E-009,-0.0003E+00
89812.00E-009,-0.0541E+00
89813.00E-009,-0.1146E+00
89814.00E-009,-0.1757E+00
89815.00E-009,-0.1757E+00
89816.00E-009,-0.1130E+00
89817.00E-009,-0.0537E+00
89818.00E-009,-0.1166E+00
89819.00E-009,-0.1166E+00
89820.00E-009,-0.0572E+00
89821.00E-009,0.0026E+00
89822.00E-009,0.1178E+00
89823.00E-009,0.1160E+00
89824.00E-009,0.1771E+00
89825.00E-009,0.1771E+00
89826.00E-009,0.1771E+00
89827.00E-009,0.2395E+00
89828.00E-009,0.3024E+00
89829.00E-009,0.3024E+00
89830.00E-009,0.1798E+00
89831.00E-009,0.1787E+00
89832.00E-009,0.1787E+00
89833.00E-009,0.1817E+00
89834.00E-009,0.1817E+00
89835.00E-009,0.0597E+00
89836.00E-009,0.0597E+00
89837.00E-009,-0.0033E+00
89838.00E-009,-0.0623E+00
89839.00E-009,-0.1241E+00
89840.00E-009,-0.1194E+00
89841.00E-009,-0.1168E+00
89842.00E-009,-0.1758E+00
89843.00E-009,-0.1750E+00
89844.00E-009,-0.3507E+00
89845.00E-009,-0.2914E+00
89846.00E-009,-0.3518E+00
89847.00E-009,-0.2888E+00
89848.00E-009,-0.2297E+00
89849.00E-009,-0.2268E+00
89850.00E-009,-0.1715E+00
89851.00E-009,-0.1136E+00
89852.00E-009,-0.0546E+00
89853.00E-009,-0.1193E+00
89854.00E-009,0.0564E+00
89855.00E-009,0.1191E+00
89856.00E-009,0.1795E+00
89857.00E-009,0.1795E+00
89858.00E-009,0.0593E+00
89859.00E-009,0.0575E+00
89860.00E-009,0.0032E+00
89861.00E-009,0.0032E+00
89862.00E-009,-0.0556E+00
89863.00E-009,0.0675E+00
89864.00E-009,0.0675E+00
89865.00E-009,-0.1105E+00
89866.00E-009,-0.1105E+00
89867.00E-009,-0.1105E+00
89868.00E-009,0.0096E+00
89869.00E-009,0.0703E+00
89870.00E-009,0.1267E+00
89871.00E-009,0.0696E+00
89872.00E-009,0.1284E+00
89873.00E-009,0.1284E+00
89874.00E-009,0.0110E+00
89875.00E-009,0.0672E+00
89876.00E-009,0.0672E+00
89877.00E-009,-0.0519E+00
89878.00E-009,-0.1105E+00
89879.00E-009,-0.1105E+00
89880.00E-009,-0.0500E+00
89881.00E-009,0.0071E+00
89882.00E-009,-0.0521E+00
89883.00E-009,-0.0521E+00
89884.00E-009,0.0061E+00
89885.00E-009,0.1280E+00
89886.00E-009,0.0083E+00
89887.00E-009,0.1274E+00
89888.00E-009,0.1860E+00
89889.00E-009,0.0638E+00
89890.00E-009,0.0019E+00
89891.00E-009,-0.0570E+00
89892.00E-009,0.0022E+00
89893.00E-009,-0.0574E+00
89894.00E-009,0.0018E+00
89895.00E-009,0.0018E+00
89896.00E-009,-0.0007E+00
89897.00E-009,-0.0007E+00
89898.00E-009,-0.0007E+00
89899.00E-009,0.1215E+00
89900.00E-009,0.1264E+00
89901.00E-009,0.1853E+00
89902.00E-009,0.1853E+00
89903.00E-009,0.1822E+00
89904.00E-009,0.1822E+00
89905.00E-009,0.1198E+00
89906.00E-009,0.1845E+00
89907.00E-009,0.1845E+00
89908.00E-009,0.1845E+00
89909.00E-009,0.1845E+00
89910.00E-009,0.2415E+00
89911.00E-009,0.1792E+00
89912.00E-009,0.1218E+00
89913.00E-009,0.1256E+00
89914.00E-009,0.1256E+00
89915.00E-009,0.1267E+00
89916.00E-009,0.1249E+00
89917.00E-009,0.0065E+00
89918.00E-009,-0.0531E+00
89919.00E-009,-0.0531E+00
89920.00E-009,-0.0531E+00
89921.00E-009,0.0093E+00
89922.00E-009,0.0666E+00
89923.00E-009,0.0677E+00
89924.00E-009,0.0677E+00
89925.00E-009,0.1290E+00
89926.00E-009,0.1285E+00
89927.00E-009,0.2469E+00
89928.00E-009,0.3065E+00
89929.00E-009,0.2454E+00
89930.00E-009,0.1838E+00
89931.00E-009,0.1838E+00
89932.00E-009,0.1838E+00
89933.00E-009,0.2416E+00
89934.00E-009,0.1803E+00
89935.00E-009,0.1189E+00
89936.00E-009,0.1166E+00
89937.00E-009,0.1166E+00
89938.00E-009,0.0544E+00
89939.00E-009,-0.0047E+00
89940.00E-009,0.0569E+00
89941.00E-009,-0.0032E+00
89942.00E-009,-0.0032E+00
89943.00E-009,-0.1250E+00
89944.00E-009,-0.0637E+00
89945.00E-009,-0.0022E+00
89946.00E-009,-0.1236E+00
89947.00E-009,-0.1844E+00
89948.00E-009,-0.1221E+00
89949.00E-009,-0.0622E+00
89950.00E-009,-0.0622E+00
89951.00E-009,-0.0021E+00
89952.00E-009,-0.0021E+00
89953.00E-009,-0.0009E+00
89954.00E-009,-0.0009E+00
89955.00E-009,-0.0009E+00
89956.00E-009,0.1825E+00
89957.00E-009,0.2433E+00
89958.00E-009,0.2433E+00
89959.00E-009,0.3035E+00
89960.00E-009,0.2418E+00
89961.00E-009,0.2418E+00
89962.00E-009,0.2418E+00
89963.00E-009,0.3030E+00
89964.00E-009,0.3030E+00
89965.00E-009,0.3030E+00
89966.00E-009,0.3030E+00
89967.00E-009,0.3030E+00
89968.00E-009,0.3030E+00
89969.00E-009,0.3030E+00
89970.00E-009,0.3647E+00
89971.00E-009,0.3071E+00
89972.00E-009,0.2491E+00
89973.00E-009,0.2458E+00
89974.00E-009,0.1310E+00
89975.00E-009,0.1310E+00
89976.00E-009,0.1310E+00
89977.00E-009,0.0713E+00
89978.00E-009,0.0131E+00
89979.00E-009,-0.0487E+00
89980.00E-009,-0.0487E+00
89981.00E-009,0.0089E+00
89982.00E-009,0.0670E+00
89983.00E-009,0.1296E+00
89984.00E-009,0.1197E+00
89985.00E-009,0.1197E+00
89986.00E-009,0.0573E+00
89987.00E-009,0.1170E+00
89988.00E-009,0.1751E+00
89989.00E-009,0.1165E+00
89990.00E-009,0.1165E+00
89991.00E-009,-0.0628E+00
89992.00E-009,-0.1214E+00
89993.00E-009,-0.1214E+00
89994.00E-009,-0.1161E+00
89995.00E-009,-0.2358E+00
89996.00E-009,-0.2932E+00
89997.00E-009,-0.2932E+00
89998.00E-009,-0.2932E+00
89999.00E-009,-0.1728E+00
90000.00E-009,-0.1728E+00
90001.00E-009,-0.0548E+00
90002.00E-009,0.0037E+00
90003.00E-009,-0.0549E+00
90004.00E-009,0.0645E+00
90005.00E-009,0.1241E+00
90006.00E-009,0.2439E+00
90007.00E-009,0.1835E+00
90008.00E-009,0.1253E+00
90009.00E-009,0.0640E+00
90010.00E-009,0.0640E+00
90011.00E-009,0.0632E+00
90012.00E-009,0.0014E+00
90013.00E-009,-0.0569E+00
90014.00E-009,-0.1722E+00
90015.00E-009,-0.1719E+00
90016.00E-009,-0.1719E+00
90017.00E-009,-0.1115E+00
90018.00E-009,-0.0533E+00
90019.00E-009,0.0080E+00
90020.00E-009,0.0080E+00
90021.00E-009,0.0702E+00
90022.00E-009,0.1320E+00
90023.00E-009,0.2489E+00
90024.00E-009,0.3040E+00
90025.00E-009,0.3639E+00
90026.00E-009,0.2472E+00
90027.00E-009,0.2472E+00
90028.00E-009,0.1891E+00
90029.00E-009,0.0652E+00
90030.00E-009,0.0027E+00
90031.00E-009,-0.0544E+00
90032.00E-009,-0.1120E+00
90033.00E-009,-0.1120E+00
90034.00E-009,-0.0517E+00
90035.00E-009,-0.1096E+00
90036.00E-009,0.0071E+00
90037.00E-009,-0.0551E+00
90038.00E-009,0.0031E+00
90039.00E-009,0.0683E+00
90040.00E-009,0.0120E+00
90041.00E-009,0.0112E+00
90042.00E-009,-0.0505E+00
90043.00E-009,-0.0505E+00
90044.00E-009,-0.2932E+00
90045.00E-009,-0.2354E+00
90046.00E-009,-0.3565E+00
90047.00E-009,-0.3548E+00
90048.00E-009,-0.4136E+00
90049.00E-009,-0.5367E+00
90050.00E-009,-0.4179E+00
90051.00E-009,-0.4231E+00
90052.00E-009,-0.3037E+00
90053.00E-009,-0.3612E+00
90054.00E-009,-0.1762E+00
90055.00E-009,-0.1762E+00
90056.00E-009,-0.1175E+00
90057.00E-009,-0.0571E+00
90058.00E-009,0.0017E+00
90059.00E-009,0.1250E+00
90060.00E-009,0.0653E+00
90061.00E-009,-0.0478E+00
90062.00E-009,-0.1074E+00
90063.00E-009,-0.1706E+00
90064.00E-009,-0.1130E+00
90065.00E-009,-0.1727E+00
90066.00E-009,-0.1103E+00
90067.00E-009,-0.1103E+00
90068.00E-009,-0.2873E+00
90069.00E-009,-0.3470E+00
90070.00E-009,-0.2873E+00
90071.00E-009,-0.1112E+00
90072.00E-009,-0.0516E+00
90073.00E-009,0.0115E+00
90074.00E-009,-0.0492E+00
90075.00E-009,0.0106E+00
90076.00E-009,-0.0477E+00
90077.00E-009,-0.0477E+00
90078.00E-009,0.1293E+00
90079.00E-009,0.1879E+00
90080.00E-009,0.1879E+00
90081.00E-009,0.0098E+00
90082.00E-009,-0.0480E+00
90083.00E-009,-0.0522E+00
90084.00E-009,0.0084E+00
90085.00E-009,0.0084E+00
90086.00E-009,0.0667E+00
90087.00E-009,0.0667E+00
90088.00E-009,-0.0508E+00
90089.00E-009,-0.0514E+00
90090.00E-009,-0.0514E+00
90091.00E-009,0.0639E+00
90092.00E-009,0.1217E+00
90093.00E-009,0.1836E+00
90094.00E-009,0.1836E+00
90095.00E-009,0.1836E+00
90096.00E-009,0.1210E+00
90097.00E-009,0.0590E+00
90098.00E-009,0.1162E+00
90099.00E-009,0.1764E+00
90100.00E-009,0.1145E+00
90101.00E-009,0.1168E+00
90102.00E-009,0.1168E+00
90103.00E-009,0.0556E+00
90104.00E-009,0.0556E+00
90105.00E-009,0.0556E+00
90106.00E-009,0.0573E+00
90107.00E-009,0.1193E+00
90108.00E-009,0.1796E+00
90109.00E-009,0.1796E+00
90110.00E-009,0.1805E+00
90111.00E-009,0.2410E+00
90112.00E-009,0.2410E+00
90113.00E-009,0.2425E+00
90114.00E-009,0.2425E+00
90115.00E-009,0.1831E+00
90116.00E-009,0.1206E+00
90117.00E-009,0.0576E+00
90118.00E-009,0.0576E+00
90119.00E-009,-0.0014E+00
90120.00E-009,-0.0002E+00
90121.00E-009,-0.0002E+00
90122.00E-009,-0.0002E+00
90123.00E-009,-0.0589E+00
90124.00E-009,-0.1754E+00
90125.00E-009,-0.1763E+00
90126.00E-009,-0.1146E+00
90127.00E-009,-0.0516E+00
90128.00E-009,-0.2292E+00
90129.00E-009,-0.1702E+00
90130.00E-009,-0.1730E+00
90131.00E-009,-0.1730E+00
90132.00E-009,-0.2921E+00
90133.00E-009,-0.1739E+00
90134.00E-009,-0.1761E+00
90135.00E-009,-0.1757E+00
90136.00E-009,-0.1758E+00
90137.00E-009,-0.1758E+00
90138.00E-009,0.0018E+00
90139.00E-009,-0.1129E+00
90140.00E-009,-0.1092E+00
90141.00E-009,-0.1092E+00
90142.00E-009,-0.1088E+00
90143.00E-009,-0.1675E+00
90144.00E-009,-0.1097E+00
90145.00E-009,-0.1657E+00
90146.00E-009,-0.2224E+00
90147.00E-009,-0.2224E+00
90148.00E-009,-0.3422E+00
90149.00E-009,-0.2849E+00
90150.00E-009,-0.2850E+00
90151.00E-009,-0.2850E+00
90152.00E-009,-0.3419E+00
90153.00E-009,-0.2831E+00
90154.00E-009,-0.2223E+00
90155.00E-009,-0.1063E+00
